cusip,name,indicator,type,issuedate,currface,cfincmo,cfinfed,cfinplat,coupon,gwac,wala,wam,va,pastactcpr,cpr,cprprediction,cprpredictionnext,pastactcdr,cdr,cdrprediction,cdrpredictionnext,date
3622A2NR9,784000,M,SP,20150501,3380770.24,105227.4498992876,,89937.17965218895,6.5,7.278,237,110,,0.11879015277290816,0.08151197208929217,0.14553655408791477,0.1426889523166125,,0.010708371788305082,0.022452436439684864,0.01938469586009095,2021-08-01
3622A2NX6,784006,M,SP,20150601,15216700.21,,14671498.3,,3.5,3.875,77,275,,0.4179999999999996,0.39338949538583456,0.3927332927000525,0.38780306500054196,,0.08098626257492736,0.07394643498126097,0.06749411824471663,2021-08-01
3622A2PS5,784033,M,SP,20150901,2065602.66,502111.2428203946,,,6,6.468,174,177,,0.3013309149752613,0.19420818477708135,0.20424782469154068,0.19895188866198765,,0.028226188665245844,0.04497944830199341,0.038935613319975304,2021-08-01
3622A2QD7,784052,M,SP,20151001,21235328.83,,,12938138.386779381,5.5,5.977,177,174,,0.28274582655694724,0.14925365763467935,0.22420125631479437,0.21945243657367053,,0.002847274742920458,0.05402937481847814,0.04854395959783486,2021-08-01
3622A2QR6,784064,M,SP,20151101,3492572.59,508262.2370176894,,,7,7.404,189,155,,0.19098108729852636,0.18319054165541915,0.19123699114291526,0.18494134448105504,,0.02918359034750595,0.05347267247501131,0.046325523427107496,2021-08-01
3622A2R20,784105,M,SP,20160201,95783085.08,,,,4,4.351,82,268,,0.3299999999999996,0.32253551116706736,0.32128636784597986,0.31674298924333577,,0.06357517829130721,0.0620146834325811,0.05649639393364725,2021-08-01
3622A2R38,784106,M,SP,20160201,100792996.72,,,,3.5,3.877,68,285,,0.3860000000000001,0.40579639956513436,0.38913166001623756,0.3850827656660879,,0.08170928111927811,0.06397376450308145,0.05881254505708389,2021-08-01
3622A2R87,784111,M,SP,20160201,11854492.03,,,,3,3.481,68,285,,0.39800000000000024,0.3680634687555602,0.37137270498206465,0.36886986860348925,,0.04910974179978733,0.03832086334597018,0.03568562027595501,2021-08-01
3622A2RJ3,784089,M,SP,20160101,21186433.01,,9901666.91,,3.5,3.873,69,284,,0.4009999999999998,0.3845582972511805,0.3799224937651765,0.3758903190539994,,0.08024887938680225,0.05976900808929786,0.05484757864802481,2021-08-01
3622A2RK0,784090,M,SP,20160101,8226804.93,8226500.691163929,,,5.5,6.01,201,146,,0.17649660661933042,0.23711572679782134,0.18352191307606858,0.18050730558157446,,0.029094735787960624,0.020611350026527142,0.017197832614223696,2021-08-01
3622A2RL8,784091,M,SP,20160101,7193662.27,,,,5,5.621,205,141,,0.19729771586343292,0.206165763029995,0.19755669308852164,0.1948289876753514,,0.02225789348541285,0.019806321993298792,0.016753843817210345,2021-08-01
3622A2RR5,784096,M,SP,20160201,20158760.65,,9346836.91,,3.5,3.877,68,285,,0.3860000000000001,0.40579639956513436,0.38913166001623756,0.3850827656660879,,0.08170928111927811,0.06397376450308145,0.05881254505708389,2021-08-01
